Time,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24
453.0,3547.1270570837014,3152.516663158327,2874.3767026266623,3544.289340734896,1973.9850700541228,2260.002048743226,2213.4834575234336,1198.5898544077131,2575.7945413486505,2195.6922652688363,2265.585040019187,2663.333601634829,1691.1629260899792,2297.4600955881733,2595.2700591085827,2524.0264641794183,3314.028807019555,3254.807958749172,2646.161830971768,2606.453556996289,2958.3450568750172,2230.5647710251237,2077.9577972478614,2088.207714456574,3524.579936943988,2908.0588192899045,3310.686058343479,2476.5177453837914,2023.147063935391,2388.854547297609,2215.8284134519868,3291.2673214622,3110.490732606982,1880.1229332823577,2618.2301392479735,2322.272335291258,3214.7633862820376,3281.8325308266712,1910.8758758074086,3778.570317071421,3321.041465128594,3252.898793520463,2101.801882765039,2148.86853771032,3119.1655675996594,2418.232439325361,2311.4045082178177,2566.4528458637824,2889.107090704994,2653.8198323187194
454.0,3548.87078179,3154.9578563396717,2875.4093919669785,3547.105997037393,1971.2981263662268,2258.667757314012,2212.8459050977935,1195.6583826093565,2572.997299744587,2194.6080884343223,2263.165649122773,2665.10745272507,1688.2076526156193,2296.9439960902623,2593.358847813875,2521.714047394541,3316.520502231147,3256.478723535888,2644.25061967706,2604.1411402114118,2961.3418436329816,2230.4259577430207,2075.3012601231853,2086.813867081423,3526.974800479256,2909.8656476291344,3313.163652727699,2478.209349967399,2020.460120247495,2387.5202558683945,2215.96199711432,3294.2643458873854,3113.073035390244,1878.5959387389635,2615.43289764391,2321.188158456744,3217.255081491209,3283.503295616997,1909.5760391372385,3781.274096764902,3323.5331603358054,3254.569558313712,2099.145345640363,2147.474690335169,3122.161236653613,2418.393581868429,2308.985117321404,2568.2266969540233,2892.020215475822,2654.5365638372014
455.0,3550.6145064962984,3157.3990495210164,2876.4420813072948,3549.92265333989,1968.6111826783308,2257.3334658847975,2212.2083526721535,1192.726910811,2570.2000581405237,2193.5239115998083,2260.7462582263593,2666.8813038153107,1685.2523791412593,2296.4278965923513,2591.447636519167,2519.4016306096637,3319.0121974424696,3258.1494883230052,2642.3394083823523,2601.8287234265345,2964.338630390946,2230.2871444609177,2072.644722998509,2085.4200197062714,3529.369664014524,2911.6724759683643,3315.6412471119193,2479.900954551006,2017.773176559599,2386.18596443918,2216.0955807766536,3297.2613703125708,3115.655338173506,1877.0689441955692,2612.6356560398467,2320.10398162223,3219.746776700369,3285.1740604073393,1908.2762024670683,3783.977876458383,3326.024855543215,3256.2403231066655,2096.4888085156867,2146.0808429600174,3125.1569057075662,2418.554724411497,2306.56572642499,2570.000548044264,2894.9333402466505,2655.2532953556833
456.0,3552.358231202597,3159.840242702361,2877.474770647611,3552.739309642387,1965.9242389904348,2255.999174455583,2211.5708002465135,1189.7954390126433,2567.4028165364603,2192.4397347652944,2258.3268673299453,2668.6551549055516,1682.2971056668994,2295.9117970944403,2589.5364252244594,2517.0892138247864,3321.503892653552,3259.820253110481,2640.4281970876445,2599.516306641657,2967.3354171489104,2230.1483311788147,2069.988185873833,2084.02617233112,3531.764527549792,2913.4793043075942,3318.1188414961393,2481.5925591346136,2015.086232871703,2384.851673009966,2216.229164438987,3300.258394737756,3118.2376409567682,1875.541949652175,2609.8384144357833,2319.019804787716,3222.23847190952,3286.844825197696,1906.976365796898,3786.681656151864,3328.5165507508013,3257.9110878993547,2093.8322713910106,2144.686995584866,3128.1525747615196,2418.7158669545647,2304.146335528576,2571.774399134505,2897.8464650174787,2655.9700268741653
457.0,3554.1019559088954,3162.281435883706,2878.507459987927,3555.555965944884,1963.2372953025388,2254.664883026369,2210.9332478208735,1186.8639672142867,2564.605574932397,2191.3555579307804,2255.9074764335314,2670.4290059957925,1679.3418321925394,2295.3956975965293,2587.6252139297517,2514.776797039909,3323.9955878644196,3261.4910178982773,2638.516985792937,2597.20388985678,2970.332203906875,2230.0095178967117,2067.331648749157,2082.6323249559687,3534.15939108506,2915.286132646824,3320.5964358803594,2483.284163718221,2012.399289183807,2383.5173815807516,2216.3627481013204,3303.2554191629415,3120.8199437400303,1874.0149551087807,2607.04117283172,2317.935627953202,3224.730167118662,3288.5155899880656,1905.676529126728,3789.385435845345,3331.008245958546,3259.581852691808,2091.1757342663345,2143.2931482097147,3131.148243815473,2418.8770094976326,2301.726944632162,2573.548250224746,2900.759589788307,2656.6867583926473
458.0,3555.845680615194,3164.7226290650506,2879.5401493282434,3558.372622247381,1960.5503516146428,2253.3305915971546,2210.2956953952335,1183.9324954159301,2561.8083333283334,2190.2713810962664,2253.4880855371175,2672.2028570860334,1676.3865587181795,2294.8795980986183,2585.714002635044,2512.4643802550318,3326.4872830750955,3263.1617826863594,2636.605774498229,2594.8914730719025,2973.3289906648392,2229.8707046146087,2064.675111624481,2081.2384775808173,3536.5542546203283,2917.092960986054,3323.0740302645795,2484.9757683018283,2009.712345495911,2382.1830901515373,2216.496331763654,3306.252443588127,3123.4022465232924,1872.4879605653864,2604.2439312276565,2316.851451118688,3227.2218623277963,3290.1863547784465,1904.3766924565577,3792.089215538826,3333.499941166432,3261.2526174840505,2088.5191971416584,2141.8993008345633,3134.1439128694265,2419.0381520407004,2299.307553735748,2575.322101314987,2903.6727145591353,2657.4034899111293
459.0,3557.5894053214924,3167.1638222463953,2880.5728386685596,3561.189278549878,1957.8634079267467,2251.9963001679403,2209.6581429695934,1181.0010236175735,2559.01109172427,2189.1872042617524,2251.0686946407036,2673.9767081762743,1673.4312852438195,2294.3634986007073,2583.802791340336,2510.1519634701544,3328.9789782856,3264.832547474697,2634.6945632035213,2592.579056287025,2976.3257774228036,2229.7318913325057,2062.018574499805,2079.844630205666,3538.9491181555964,2918.899789325284,3325.5516246487996,2486.6673728854357,2007.025401808015,2380.848798722323,2216.6299154259873,3309.2494680133123,3125.9845493065545,1870.9609660219921,2601.446689623593,2315.767274284174,3229.713557536924,3291.857119568838,1903.0768557863876,3794.792995232307,3335.9916363744446,3262.923382276105,2085.8626600169823,2140.505453459412,3137.13958192338,2419.1992945837683,2296.888162839334,2577.0959524052278,2906.5858393299636,2658.1202214296113
460.0,3559.333130027791,3169.60501542774,2881.605528008876,3564.005934852375,1955.1764642388507,2250.662008738726,2209.0205905439534,1178.069551819217,2556.2138501202066,2188.1030274272384,2248.6493037442897,2675.750559266515,1670.4760117694595,2293.8473991027963,2581.8915800456284,2507.839546685277,3331.4706734959514,3266.503312263263,2632.7833519088135,2590.266639502148,2979.322564180768,2229.5930780504027,2059.3620373751287,2078.4507828305145,3541.3439816908644,2920.706617664514,3328.0292190330197,2488.358977469043,2004.338458120119,2379.5145072931086,2216.7634990883207,3312.2464924384976,3128.5668520898166,1869.4339714785979,2598.6494480195297,2314.68309744966,3232.205252746045,3293.527884359238,1901.7770191162174,3797.496774925788,3338.48333158257,3264.594147067991,2083.206122892306,2139.1116060842605,3140.1352509773333,2419.360437126836,2294.4687719429203,2578.8698034954687,2909.498964100792,2658.8369529480933
461.0,3561.0768547340895,3172.0462086090847,2882.638217349192,3566.822591154872,1952.4895205509547,2249.3277173095116,2208.3830381183134,1175.1380800208603,2553.4166085161432,2187.0188505927244,2246.2299128478758,2677.524410356756,1667.5207382950996,2293.3312996048853,2579.9803687509207,2505.5271299004,3333.9623687061658,3268.174077052033,2630.872140614106,2587.9542227172706,2982.3193509387324,2229.4542647682997,2056.7055002504526,2077.056935455363,3543.7388452261325,2922.513446003744,3330.5068134172398,2490.0505820526505,2001.651514432223,2378.1802158638943,2216.897082750654,3315.243516863683,3131.1491548730787,1867.9069769352036,2595.8522064154663,2313.598920615146,3234.696947955161,3295.198649149647,1900.4771824460472,3800.200554619269,3340.9750267907957,3266.2649118597265,2080.54958576763,2137.717758709109,3143.1309200312867,2419.521579669904,2292.0493810465064,2580.6436545857096,2912.41208887162,2659.5536844665753
462.0,3562.820579440388,3174.4874017904294,2883.6709066895082,3569.639247457369,1949.8025768630587,2247.9934258802973,2207.7454856926734,1172.2066082225037,2550.61936691208,2185.9346737582105,2243.810521951462,2679.298261446997,1664.5654648207396,2292.8152001069743,2578.069157456213,2503.2147131155225,3336.4540639162583,3269.8448418409857,2628.960929319398,2585.6418059323933,2985.316137696697,2229.3154514861967,2054.0489631257765,2075.6630880802118,3546.1337087614006,2924.320274342974,3332.98440780146,2491.742186636258,1998.964570744327,2376.84592443468,2217.0306664129876,3318.2405412888684,3133.731457656341,1866.3799823918093,2593.054964811403,2312.514743780632,3237.1886431642715,3296.869413940063,1899.177345775877,3802.90433431275,3343.4667219991115,3267.935676651328,2077.893048642954,2136.3239113339578,3146.12658908524,2419.682722212972,2289.6299901500925,2582.4175056759505,2915.3252136424485,2660.2704159850573
463.0,3564.5643041466865,3176.928594971774,2884.7035960298244,3572.455903759866,1947.1156331751627,2246.659134451083,2207.1079332670333,1169.2751364241471,2547.8221253080164,2184.8504969236965,2241.391131055048,2681.072112537238,1661.6101913463797,2292.2991006090633,2576.157946161505,2500.902296330645,3338.9457591262417,3271.5156066301006,2627.0497180246903,2583.329389147516,2988.3129244546612,2229.1766382040937,2051.3924260011004,2074.2692407050604,3548.5285722966687,2926.1271026822037,3335.46200218568,2493.4337912198653,1996.277627056431,2375.5116330054657,2217.164250075321,3321.2375657140537,3136.313760439603,1864.852987848415,2590.2577232073395,2311.4305669461182,3239.6803383733777,3298.540178730486,1897.8775091057068,3805.608114006231,3345.958417207508,3269.6064414428097,2075.236511518278,2134.9300639588064,3149.1222581391935,2419.8438647560397,2287.2105992536785,2584.1913567661913,2918.238338413277,2660.9871475035393
464.0,3566.308028852985,3179.369788153119,2885.7362853701406,3575.272560062363,1944.4286894872666,2245.3248430218687,2206.4703808413933,1166.3436646257906,2545.024883703953,2183.7663200891825,2238.971740158634,2682.845963627479,1658.6549178720197,2291.7830011111523,2574.2467348667974,2498.589879545768,3341.4374543361273,3273.186371419361,2625.1385067299825,2581.0169723626386,2991.3097112126256,2229.0378249219907,2048.7358888764243,2072.875393329909,3550.923435831937,2927.9339310214336,3337.9395965699,2495.1253958034727,1993.5906833685349,2374.1773415762514,2217.2978337376544,3324.234590139239,3138.896063222865,1863.3259933050208,2587.460481603276,2310.3463901116043,3242.1720335824803,3300.2109435209145,1896.5776724355367,3808.311893699712,3348.450112415976,3271.277206234184,2072.579974393602,2133.536216583655,3152.117927193147,2420.0050072991075,2284.7912083572646,2585.9652078564322,2921.151463184105,2661.7038790220213
465.0,3568.0517535592835,3181.8109813344636,2886.768974710457,3578.08921636486,1941.7417457993706,2243.9905515926544,2205.8328284157533,1163.412192827434,2542.2276420998896,2182.6821432546685,2236.55234926222,2684.6198147177197,1655.6996443976598,2291.2669016132413,2572.3355235720896,2496.2774627608906,3343.929149545926,3274.8571362087514,2623.2272954352748,2578.7045555777613,2994.30649797059,2228.8990116398877,2046.079351751748,2071.4815459547576,3553.318299367205,2929.7407593606636,3340.41719095412,2496.81700038708,1990.9037396806389,2372.843050147037,2217.431417399988,3327.2316145644245,3141.478366006127,1861.7989987616265,2584.6632399992127,2309.2622132770903,3244.663728791579,3301.881708311348,1895.2778357653665,3811.015673393193,3350.9418076245083,3272.947971025463,2069.9234372689257,2132.1423692085036,3155.1135962471003,2420.1661498421754,2282.3718174608507,2587.739058946673,2924.0645879549334,2662.4206105405033
466.0,3569.795478265582,3184.2521745158083,2887.801664050773,3580.905872667357,1939.0548021114746,2242.65626016344,2205.1952759901133,1160.4807210290774,2539.4304004958262,2181.5979664201545,2234.132958365806,2686.3936658079606,1652.7443709232998,2290.7508021153303,2570.424312277382,2493.9650459760132,3346.420844755647,3276.527900998258,2621.316084140567,2576.392138792884,2997.3032847285544,2228.7601983577847,2043.4228146270716,2070.0876985796062,3555.713162902473,2931.5475876998935,3342.89478533834,2498.5086049706874,1988.2167959927428,2371.5087587178227,2217.5650010623212,3330.22863898961,3144.060668789389,1860.2720042182323,2581.8659983951493,2308.1780364425763,3247.155424000675,3303.5524731017867,1893.9779990951963,3813.719453086674,3353.433502833098,3274.6187358166567,2067.2669001442496,2130.7485218333522,3158.1092653010537,2420.3272923852433,2279.952426564437,2589.512910036914,2926.9777127257616,2663.1373420589853
467.0,3571.5392029718805,3186.693367697153,2888.8343533910893,3583.722528969854,1936.3678584235786,2241.3219687342257,2204.5577235644732,1157.5492492307208,2536.633158891763,2180.5137895856406,2231.7135674693923,2688.1675168982015,1649.7890974489399,2290.2347026174193,2568.513100982674,2491.652629191136,3348.9125399652985,3278.198665787868,2619.4048728458592,2574.0797220080067,3000.300071486519,2228.6213850756817,2040.7662775023953,2068.693851204455,3558.108026437741,2933.3544160391234,3345.3723797225603,2500.200209554295,1985.5298523048468,2370.1744672886084,2217.6985847246547,3333.2256634147952,3146.6429715726513,1858.745009674838,2579.068756791086,2307.0938596080623,3249.647119209768,3305.2232378922295,1892.6781624250261,3816.423232780155,3355.925198041739,3276.289500607774,2064.6103630195735,2129.354674458201,3161.104934355007,2420.488434928311,2277.533035668023,2591.286761127155,2929.89083749659,2663.8540735774673
468.0,3573.282927678179,3189.1345608784977,2889.8670427314055,3586.539185272351,1933.6809147356826,2239.9876773050114,2203.920171138833,1154.6177774323642,2533.8359172876994,2179.4296127511266,2229.2941765729784,2689.9413679884424,1646.83382397458,2289.7186031195083,2566.6018896879664,2489.3402124062586,3351.4042351748876,3279.8694305775703,2617.4936615511515,2571.7673052231294,3003.2968582444832,2228.4825717935787,2038.1097403777192,2067.3000038293035,3560.502889973009,2935.1612443783533,3347.8499741067803,2501.891814137902,1982.8429086169508,2368.840175859394,2217.832168386988,3336.2226878399806,3149.2252743559134,1857.2180151314437,2576.2715151870225,2306.0096827735483,3252.1388144188586,3306.894002682676,1891.378325754856,3819.127012473636,3358.4168932504253,3277.9602653988227,2061.9538258948974,2127.9608270830495,3164.1006034089605,2420.649577471379,2275.113644771609,2593.060612217396,2932.8039622674182,2664.5708050959493
469.0,3575.0266523844775,3191.5757540598424,2890.8997320717217,3589.355841574848,1930.9939710477865,2238.653385875797,2203.282618713193,1151.6863056340076,2531.038675683636,2178.3454359166126,2226.8747856765644,2691.7152190786833,1643.87855050022,2289.2025036215973,2564.6906783932586,2487.0277956213813,3353.8959303844213,3281.5401953673554,2615.5824502564437,2569.454888438252,3006.2936450024476,2228.3437585114757,2035.453203253043,2065.906156454152,3562.897753508277,2936.9680727175833,3350.3275684910004,2503.5834187215096,1980.1559649290548,2367.50588443018,2217.9657520493215,3339.219712265166,3151.8075771391755,1855.6910205880495,2573.474273582959,2304.9255059390343,3254.630509627947,3308.5647674731254,1890.0784890846858,3821.830792167117,3360.9085884591527,3279.6310301898106,2059.2972887702213,2126.566979707898,3167.096272462914,2420.810720014447,2272.694253875195,2594.8344633076367,2935.7170870382465,2665.2875366144312
470.0,3576.770377090776,3194.016947241187,2891.932421412038,3592.172497877345,1928.3070273598905,2237.3190944465828,2202.645066287553,1148.754833835651,2528.2414340795726,2177.2612590820986,2224.4553947801505,2693.489070168924,1640.92327702586,2288.6864041236863,2562.779467098551,2484.715378836504,3356.3876255939053,3283.2109601572147,2613.671238961736,2567.1424716533747,3009.290431760412,2228.2049452293727,2032.796666128367,2064.5123090790007,3565.2926170435453,2938.774901056813,3352.8051628752205,2505.275023305117,1977.4690212411588,2366.1715930009655,2218.099335711655,3342.2167366903514,3154.3898799224376,1854.1640260446552,2570.6770319788957,2303.8413291045204,3257.122204837033,3310.235532263578,1888.7786524145156,3824.534571860598,3363.4002836679165,3281.301794980744,2056.640751645545,2125.1731323327467,3170.0919415168673,2420.9718625575147,2270.274862978781,2596.6083143978776,2938.630211809075,2666.0042681329132
471.0,3578.5141017970745,3196.458140422532,2892.965110752354,3594.989154179842,1925.6200836719945,2235.9848030173684,2202.007513861913,1145.8233620372944,2525.444192475509,2176.1770822475846,2222.0360038837366,2695.262921259165,1637.9680035515,2288.1703046257753,2560.868255803843,2482.4029620516267,3358.8793208033453,3284.88172494714,2611.760027667028,2564.8300548684974,3012.2872185183764,2228.0661319472697,2030.1401290036908,2063.1184617038493,3567.6874805788134,2940.581729396043,3355.2827572594406,2506.9666278887244,1974.7820775532628,2364.837301571751,2218.2329193739884,3345.2137611155367,3156.9721827056997,1852.637031501261,2567.8797903748323,2302.7571522700064,3259.6139000461176,3311.9062970540335,1887.4788157443454,3827.238351554079,3365.891978876713,3282.9725597716288,2053.984214520869,2123.7792849575953,3173.0876105708207,2421.1330051005825,2267.855472082367,2598.3821654881185,2941.543336579903,2666.7209996513952
472.0,3580.257826503373,3198.8993336038766,2893.9978000926703,3597.805810482339,1922.9331399840985,2234.650511588154,2201.369961436273,1142.8918902389378,2522.646950871446,2175.0929054130706,2219.6166129873227,2697.036772349406,1635.01273007714,2287.6542051278643,2558.9570445091354,2480.0905452667494,3361.3710160127457,3286.552489737124,2609.8488163723205,2562.51763808362,3015.284005276341,2227.9273186651667,2027.4835918790147,2061.724614328698,3570.0823441140815,2942.388557735273,3357.7603516436607,2508.6582324723317,1972.0951338653667,2363.503010142537,2218.366503036322,3348.210785540722,3159.5544854889617,1851.1100369578667,2565.082548770769,2301.6729754354924,3262.1055952552006,3313.5770618444913,1886.1789790741752,3829.94213124756,3368.3836740855386,3284.6433245624703,2051.327677396193,2122.385437582444,3176.083279624774,2421.2941476436504,2265.4360811859533,2600.1560165783594,2944.4564613507314,2667.437731169877
473.0,3582.0015512096716,3201.3405267852213,2895.0304894329865,3600.622466784836,1920.2461962962025,2233.31622015894,2200.732409010633,1139.9604184405812,2519.8497092673824,2174.0087285785567,2217.197222090909,2698.810623439647,1632.0574566027801,2287.1381056299533,2557.0458332144276,2477.778128481872,3363.862711222111,3288.2232545271604,2607.9376050776127,2560.205221298743,3018.2807920343053,2227.7885053830637,2024.8270547543386,2060.3307669535466,3572.4772076493496,2944.195386074503,3360.2379460278808,2510.349837055939,1969.4081901774707,2362.1687187133225,2218.500086698655,3351.2078099659075,3162.136788272224,1849.5830424144724,2562.2853071667055,2300.5887986009784,3264.597290464282,3315.2478266349513,1884.879142404005,3832.645910941041,3370.87536929439,3286.3140893532727,2048.671140271517,2120.9915902072926,3179.0789486787276,2421.4552901867182,2263.0166902895394,2601.9298676686003,2947.3695861215597,2668.154462688359
474.0,3583.74527591597,3203.781719966566,2896.0631787733028,3603.439123087333,1917.5592526083065,2231.9819287297255,2200.094856584993,1137.0289466422246,2517.052467663319,2172.9245517440427,2214.777831194495,2700.5844745298878,1629.1021831284202,2286.6220061320423,2555.13462191972,2475.4657116969947,3366.3544064314447,3289.8940193172443,2606.026393782905,2557.8928045138655,3021.2775787922697,2227.6496921009607,2022.1705176296625,2058.936919578395,3574.8720711846177,2946.002214413733,3362.715540412101,2512.0414416395465,1966.7212464895747,2360.834427284108,2218.6336703609886,3354.204834391093,3164.719091055486,1848.0560478710781,2559.488065562642,2299.5046217664644,3267.0889856733625,3316.918591425413,1883.5793057338349,3835.349690634522,3373.3670645032653,3287.9848541440406,2046.0146031468407,2119.597742832141,3182.074617732681,2421.616432729786,2260.5972993931255,2603.703718758841,2950.282710892388,2668.871194206841
475.0,3585.4890006222686,3206.2229131479107,2897.095868113619,3606.25577938983,1914.8723089204104,2230.647637300511,2199.457304159353,1134.097474843868,2514.2552260592556,2171.8403749095287,2212.358440298081,2702.3583256201287,1626.1469096540602,2286.1059066341313,2553.223410625012,2473.1532949121174,3368.84610164075,3291.56478410737,2604.115182488197,2555.580387728988,3024.274365550234,2227.5108788188577,2019.5139805049864,2057.543072203244,3577.2669347198857,2947.809042752963,3365.193134796321,2513.733046223154,1964.0343028016787,2359.500135854894,2218.767254023322,3357.201858816278,3167.301393838748,1846.5290533276839,2556.6908239585787,2298.4204449319504,3269.5806808824414,3318.5893562158767,1882.2794690636647,3838.053470328003,3375.858759712161,3289.6556189347775,2043.3580660221646,2118.20389545699,3185.0702867866344,2421.777575272854,2258.1779084967116,2605.477569849082,2953.1958356632163,2669.587925725323
476.0,3587.232725328567,3208.6641063292554,2898.128557453935,3609.072435692327,1912.1853652325144,2229.313345871297,2198.819751733713,1131.1660030455114,2511.457984455192,2170.7561980750147,2209.939049401667,2704.1321767103695,1623.1916361797003,2285.5898071362203,2551.3121993303043,2470.84087812724,3371.3377968500304,3293.2355488975336,2602.2039711934895,2553.267970944111,3027.2711523081985,2227.3720655367547,2016.8574433803103,2056.1492248280924,3579.661798255154,2949.6158710921927,3367.670729180541,2515.4246508067613,1961.3473591137827,2358.1658444256796,2218.9008376856555,3360.1988832414636,3169.88369662201,1845.0020587842896,2553.8935823545153,2297.3362680974365,3272.0723760915193,3320.2601210063417,1880.9796323934945,3840.757250021484,3378.350454921075,3291.3263837254867,2040.7015288974885,2116.8100480818384,3188.065955840588,2421.938717815922,2255.7585176002976,2607.251420939323,2956.1089604340445,2670.304657243805
477.0,3588.9764500348656,3211.1052995106,2899.1612467942514,3611.889091994824,1909.4984215446184,2227.9790544420825,2198.182199308073,1128.2345312471548,2508.660742851129,2169.6720212405007,2207.519658505253,2705.9060278006104,1620.2363627053403,2285.0737076383093,2549.4009880355966,2468.528461342363,3373.829492059288,3294.9063136877303,2600.2927598987817,2550.9555541592335,3030.267939066163,2227.2332522546517,2014.2009062556342,2054.755377452941,3582.056661790422,2951.4226994314226,3370.148323564761,2517.1162553903687,1958.6604154258866,2356.8315529964652,2219.034421347989,3363.195907666649,3172.465999405272,1843.4750642408953,2551.096340750452,2296.2520912629225,3274.5640713005964,3321.930885796808,1879.6797957233243,3843.461029714965,3380.842150130006,3292.9971485161714,2038.0449917728124,2115.416200706687,3191.061624894541,2422.0998603589896,2253.3391267038837,2609.025272029564,2959.022085204873,2671.021388762287
478.0,3590.720174741164,3213.546492691945,2900.1939361345676,3614.705748297321,1906.8114778567224,2226.644763012868,2197.544646882433,1125.3030594487982,2505.8635012470654,2168.5878444059867,2205.100267608839,2707.6798788908513,1617.2810892309803,2284.5576081403983,2547.489776740889,2466.2160445574855,3376.3211872685256,3296.577078477957,2598.381548604074,2548.6431373743562,3033.2647258241273,2227.0944389725487,2011.544369130958,2053.3615300777897,3584.45152532569,2953.2295277706526,3372.625917948981,2518.807859973976,1955.9734717379906,2355.497261567251,2219.1680050103223,3366.1929320918343,3175.0483021885343,1841.948069697501,2548.2990991463885,2295.1679144284085,3277.0557665096726,3323.601650587276,1878.3799590531542,3846.164809408446,3383.3338453389515,3294.6679133068337,2035.3884546481363,2114.0223533315357,3194.0572939484946,2422.2610029020575,2250.91973580747,2610.799123119805,2961.935209975701,2671.738120280769
479.0,3592.4638994474626,3215.9876858732896,2901.226625474884,3617.522404599818,1904.1245341688264,2225.310471583654,2196.907094456793,1122.3715876504416,2503.066259643002,2167.5036675714728,2202.6808767124253,2709.4537299810922,1614.3258157566204,2284.0415086424873,2545.578565446181,2463.903627772608,3378.8128824777455,3298.2478432682105,2596.470337309366,2546.330720589479,3036.2615125820917,2226.9556256904457,2008.887832006282,2051.9676827026383,3586.846388860958,2955.0363561098825,3375.1035123332013,2520.4994645575835,1953.2865280500946,2354.1629701380366,2219.3015886726557,3369.1899565170197,3177.6306049717964,1840.4210751541068,2545.501857542325,2294.0837375938945,3279.5474617187483,3325.2724153777444,1877.080122382984,3848.8685891019272,3385.8255405479104,3296.3386780974765,2032.7319175234602,2112.6285059563843,3197.052963002448,2422.4221454451254,2248.500344911056,2612.5729742100457,2964.8483347465294,2672.454851799251
480.0,3594.207624153761,3218.4288790546343,2902.2593148152,3620.339060902315,1901.4375904809303,2223.9761801544396,2196.269542031153,1119.440115852085,2500.2690180389386,2166.419490736959,2200.2614858160114,2711.227581071333,1611.3705422822604,2283.5254091445763,2543.6673541514733,2461.591210987731,3381.304577686949,3299.918608058488,2594.5591260146584,2544.0183038046016,3039.258299340056,2226.8168124083427,2006.231294881606,2050.573835327487,3589.241252396226,2956.8431844491124,3377.5811067174213,2522.191069141191,1950.5995843621986,2352.8286787088223,2219.435172334989,3372.186980942205,3180.2129077550585,1838.8940806107125,2542.7046159382617,2292.9995607593805,3282.039156927823,3326.943180168214,1875.7802857128138,3851.5723687954082,3388.317235756881,3298.0094428881016,2030.075380398784,2111.234658581233,3200.0486320564014,2422.583287988193,2246.080954014642,2614.3468253002866,2967.7614595173577,2673.171583317733
481.0,3595.9513488600596,3220.870072235979,2903.292004155516,3623.155717204812,1898.7506467930343,2222.6418887252253,2195.631989605513,1116.5086440537284,2497.471776434875,2165.335313902445,2197.8420949195975,2713.001432161574,1608.4152688079005,2283.0093096466653,2541.7561428567656,2459.2787942028535,3383.7962728961384,3301.589372848787,2592.6479147199507,2541.7058870197243,3042.2550860980205,2226.6779991262397,2003.5747577569298,2049.1799879523355,3591.6361159314943,2958.6500127883423,3380.0587011016414,2523.882673724798,1947.9126406743026,2351.494387279608,2219.5687559973226,3375.1840053673905,3182.7952105383206,1837.3670860673183,2539.9073743341983,2291.9153839248665,3284.5308521368975,3328.6139449586844,1874.4804490426436,3854.2761484888892,3390.808930965862,3299.680207678711,2027.418843274108,2109.8408112060815,3203.044301110355,2422.744430531261,2243.661563118228,2616.1206763905275,2970.674584288186,2673.888314836215
482.0,3597.695073566358,3223.3112654173237,2904.3246934958324,3625.972373507309,1896.0637031051383,2221.307597296011,2194.994437179873,1113.5771722553718,2494.674534830812,2164.251137067931,2195.4227040231835,2714.775283251815,1605.4599953335405,2282.4932101487543,2539.844931562058,2456.966377417976,3386.287968105315,3303.2601376391053,2590.736703425243,2539.393470234847,3045.251872855985,2226.5391858441367,2000.9182206322537,2047.786140577184,3594.0309794667623,2960.4568411275723,3382.5362954858615,2525.5742783084056,1945.2256969864065,2350.1600958503936,2219.702339659656,3378.181029792576,3185.3775133215827,1835.840091523924,2537.110132730135,2290.8312070903526,3287.0225473459714,3330.284709749156,1873.1806123724734,3856.9799281823703,3393.300626174853,3301.3509724693067,2024.7623061494319,2108.44696383093,3206.039970164308,2422.905573074329,2241.242172221814,2617.8945274807684,2973.5877090590143,2674.605046354697
483.0,3599.4387982726566,3225.7524585986685,2905.3573828361486,3628.789029809806,1893.3767594172423,2219.9733058667966,2194.356884754233,1110.6457004570152,2491.8772932267484,2163.166960233417,2193.0033131267696,2716.549134342056,1602.5047218591806,2281.9771106508433,2537.93372026735,2454.653960633099,3388.7796633144803,3304.9309024294403,2588.825492130535,2537.0810534499697,3048.2486596139493,2226.4003725620337,1998.2616835075773,2046.3922932020323,3596.4258430020304,2962.263669466802,3385.0138898700816,2527.265882892013,1942.5387532985105,2348.8258044211793,2219.8359233219894,3381.178054217761,3187.959816104845,1834.3130969805297,2534.3128911260715,2289.7470302558386,3289.514242555045,3331.9554745396276,1871.8807757023033,3859.6837078758513,3395.7923213838517,3303.0217372598895,2022.1057690247555,2107.0531164557788,3209.0356392182616,2423.0667156173968,2238.8227813254002,2619.6683785710093,2976.5008338298426,2675.321777873179
